"Data Source","World Development Indicators",

"Last Updated Date","2024-06-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Israel","ISR","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Italy","ITA","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Jamaica","JAM","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","981947821.4","1017279724.6","1050172114.5","1218593242","1451065680","1631097348.4","1468081463.3","1698452346.3","1443098518.8","1725519727","1933418149.2","2335978753.2","2881171635.6","3493302522.8","3636693776","4149647658.3","4267673178.1","4776923102.6","4639058353.6","4666126898.8","4790819213.8","4618745880.4","4638275929.9","4425210373.2","4651072788.5","4622579407.2","4101953169.9","3825332634.2","3952122370.6","4034619275.2","4827985734.6","5484756485.7","5608139724.4","5726989401.2","6523560517.1","6597422418.3","8091063793.3","10530735850.5","10437770844.1","11123704259.7","14193366149.2","14294408940.2","14253978535.3","12896250612.8","14084362820.6","14075342975.2","14025942394.7","14604848916.3","16391872500.9","16010597889.2","15914077389","17782171681","17560209001.6","",
"Jordan","JOR","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","119092816.3","153348201.6","180464881.2","214800116.9","270701661.2","342812687.7","432465516.3","796335241.4","1111301690.7","1417948646.1","1866844711.7","2186348488.8","2648430694.4","3021355709.1","3281112514.1","3943825661.2","4831646193.6","6261594432","5918242632.1","7316087055.4","8332902493.5","9700258842.1","7966941070.5","7630572048.1","7552887476.4","7660567356.1","7379761663.3","7313830926.3","7560990588.3","8106195546.9","11062638714.5","11885718015.6","13015834374.6","12492626260.3","12895197668.9","12766664121.9","13856775214.9","14862495842.8","13818923250.1","14269772267.4","16894215040.7","17477930466.6","18297915662.4","23003169930.4","24125234088.8","25598481274.6","27110465347.6","30051818034.6","31925591353.8","33493554481.7","38038131759.6","41718455873.1","41203660882.1","",
"Japan","JPN","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kazakhstan","KAZ","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34977844.5","1727754137.6","2789562086.4","3750246013.7","2922220065","4077953308.9","6074807301.8","6600356817.2","12890152382.6","15339983924.1","18437239277.2","23226790596.7","33233124794","43861793757.3","74438311787.2","96240591774.7","106738597246.1","109741327702.3","119150770510.9","124330240756","135821411914.4","149998053097.5","157987789867.8","153469827966.4","163778683648.4","159239191204.6","157269202073.7","159281522166.4","161455362367.6","160814970320.9","161720813124.6","",
"Kenya","KEN","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","477537524.6","497894895.5","581161178.6","844716764.7","1152688059","1290219777.3","1493325017.4","1658887244","2173728428.2","2720995167.7","3386803513.5","3228165912.1","3367814483.6","3628284465.8","3511509910.2","4181365915.7","4603589573.6","5783681917.2","5809644178.8","5889233567.6","7055158928.9","7453499318.4","6898195691.8","7111518961.1","7124419830.7","7309198401","6813721635.2","6465020215.1","6823161838.5","6524904617.7","6147150097.6","5495276586","6095869527.9","6715084650.7","6916593410.5","6501013208.9","6719657604","7576695048.2","7691776548.9","8585721249","8885235532.9","10042095566.4","11832175543.2","13775500738.7","16911742536.7","19783760501.7","21057671043.3","26951349499.4","31433802015.7","34970099589.9","38038285074.1","41219330146.9","41562810754.5","",
"Kyrgyz Republic","KGZ","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5527412","292085078.1","446758489.5","609470825.3","1136989888.4","1340946373.3","1505065681","1852206783.5","1937816109.8","1823857616.9","1957506328.4","2148372909.4","2560865743.3","2256599326.4","2596155992.5","2878747157.8","3628104689.4","4118812292.1","4118497688","5493240304.9","6035834629","6815197401.3","7285152487.5","7720114040.8","7973634965","8129368633.4","8163905921.3","8454483248.7","8676163893.8","9061165087.6","9525049467.3","",
"Cambodia","KHM","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","163589000","163609000","163629000","163649000","163669000","186616660.8","190280363","189218800.8","253725961.9","264873693.3","1698280868.8","1674463038.5","1657688468.3","1743207879.7","1854015535.6","1916699701","1931499360","2001835074.1","2067765596.3","2108290127.2","2178847689.5","2391328664.2","2681720223.1","2890524251.2","2934613692.7","3033315872.6","2248479410.3","2648360714.7","3303650951.5","4010466367.2","4655287804","6749242998.3","7619793338","8320161444.1","9438769397.9","10063760399.9","11434259074.2","13548715757.7","15362550605.3","17593817433.3","20050196516.8","22470886966.3","",
"Kiribati","KIR","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kuwait","KWT","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean (excluding high income)","LAC","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","28439025609.9","31869854731.7","38313833040","45732560179.4","59792726183.6","72261243083.9","88302806324.6","113287534847.2","136080063703.5","160690278588.3","196969107217.2","241872229106.7","276713664927.8","296700610095.7","311066704519.3","322295623359.1","339978566131","374207857913.9","361960384559.1","361436765090.3","378296955894","392641881530.6","402180669614.4","440019608683.6","478879853756.5","543699797453.4","565128668467.2","595879913946.5","678542593844.1","710254509248.1","697723835720.8","714772437216.9","706857154214.8","747368596889.5","755192091242.5","693915652708.9","696426147462.6","786833118984.9","827717244521.9","855869119783.4","1007091282489.9","1142855482686.5","1290167015791.7","1442565106641.5","1588685389630","1614442140117.8","1657340687346","1752500895710.7","1865565895784.5","1901738142040.4","1895118412224.4","1947802661390.2","1989297589193.4","",
"Lao PDR","LAO","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","8345623.6","15632737.7","18801080.7","32604009.3","41034885.7","44232232.2","108234666.2","172945523.8","255345603","310865806.9","352946306.8","392654370.5","431285785.2","453213661.7","520891119.9","621358350.4","870918488.8","1163997984.1","1328065821.9","1474076595.2","1768535429.2","1873131026.3","1917265365.3","1986718378.2","2071421024.2","2158263219.7","2258225068.4","2325961460.1","2459333771.6","2559997882.5","2531032369.6","2585719431.9","3168466117.1","2506301750.6","2949489392.8","3278601893.1","3805627505.8","4987662711.3","5653261689.8","6383404582.6","6553667990.7","7081958070.9","7422606490.9","8190455762.9","9640196172.3","11641678829.7","13535346628.7","15021015072.6","15871754801.3","18974239880.9","20504092135.1","19239005261.9","18710437478.4","",
"Lebanon","LBN","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","64232860.3","68095825.7","61559341.9","56393232.9","49284347.8","45669452.4","39041939.1","53177398","184818036.2","277528704.6","510292638.8","621064003.1","725432305.3","920213723.7","866303195.4","876001128.7","866474229.6","963318056.5","993309402.4","1031127296.3","1787046993.9","1562589912.9","1814004853","1352746947","2126701899.6","2975570831.6","4019242812.7","5093689592.1","6973464912.7","8493083054.7","10075046219.9","13544184075.4","17509147494.3","19045277128.2","22804031551","22787014776.3","24225274178.3","25926510953","44012127490.2","46139751147.2","47818873949.1","49664375022.5","55722618839.2","62103209067.3","64454510032.8","68219052512","69509159841.8","74165438618.9","79650131632.7","73893126216.7","68874327201.2","66900293415.1","67109212897","",
"Liberia","LBR","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","162259998.9","162113449","159380853.7","159153116.1","161975660.1","178684388.9","208531898.6","292114656.3","443069267.3","596483370.2","685684429.8","813444164","902588449.9","1006557608.5","1080098563.2","1250201170","1549811064.4","1847224451.6","1817042772.2","1877358632.2","2062086288.1","2187238147","2176746977.1","2237489926.6","2367418669.1","2489150432.9","2423875945.1","2406199569.2","2561185367.6","2588479114.5","2836274327.3","3035970627.4","3293838967","3632799616.2","3862478049.5","3950580336.9","4191788049.1","3777967270.2","3160827104.1","1850279323.4","418851731","448440322.7","487153088.6","530778149.7","681478405","837435458.6","950332609.9","1118118392","1157572896.9","1266753401.9","1461907336.3","1848648347.4","1904054488.1","",
"Libya","LBY","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","15516307.7","17122202.7","18907707.6","20290497.8","23113174.2","31803855.3","46728176","57458862.1","65679760.2","79175705","82343009.7","97981226.6","100852543.2","113598527.8","128275618.8","141571045.9","152941378.9","184359352.2","188238652.5","227013639.5","258544438.3","293240194.2","338775693.7","362713778.4","422787032.2","375696061","481016076.9","837871627.4","438816167","584783262.7","455833314.8","432702877.7","479336037.4","537109187.7","529980934.5","543662556.6","621896095.4","615495530","638927013.2","733837563.5","892737914.9","909317236.5","",
"Latin America & Caribbean","LCN","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","2392342811.5","2705013214.4","3174715928.1","4036285725.8","5833337665","7248408672.2","8557747775.6","11730988261.6","14705613190.1","17534858652.3","21088284788.2","25045332878.7","28703463662","31095555122.5","34543610493","40882481655.4","47299922549.3","56711303244.6","58156167417.5","61500442202.7","68254751240.3","71331012520.7","73379456359.9","74575682300.6","80691577426","84148148485.3","83003574897.9","79382553688.1","85378954033.3","78167931071.2","76475758813.7","72965025455.1","76888377375.5","84163020741.9","85854874722.4","82509091672","68401852633.6","75419077295.1","84144956553.2","91824213293.4","89865235025.7","93308307033.4","106187441967.6","127313462552.8","139207133489.6","149004355051.8","155587970694.7","170681650077.9","178757188481.5","188583002586.1","206567932893.9","220319289610.5","220515340699.4","",
"Liechtenstein","LIE","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","435678442.4","520236827.6","554360219.3","631606118.9","783763828","817840849.6","941714519.8","1141630267.8","1381702821.7","1562193769.5","1849029664.4","2241837854.3","2632029310.2","2890238573.3","2998355044.3","3544639145.8","4086689689.8","4754428931.3","5209633062.8","5185722277.5","5867509111.8","6580740209.6","6476089777.8","6902629411","7960615109.6","8395502196.9","8298763054.9","8106316372.4","9057333356.1","9943050525","9249848286.4","8952124828.1","10122942033.8","10725993550","11600420988.8","11300134209.5","11853449200.4","14161321567.6","16320821885.1","19504201128","21684210688.5","25795379781.1","35735908567.5","39314598514.4","42262761571.6","43925393891.1","46661458616.2","50765545978.7","52919692662.2","56117855647","56874445630.2","58732518598.1","58712654400.9","",
"Lower middle income","LMC","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","24901266319","29111142345.3","31968091461.1","38167450980.8","44816557805.4","55124622004.2","64982925305.1","90061528868.7","111921503490.1","129867783584.5","161379891440","178086027531.3","205279286240","222118031096.3","227640032407.7","260640659728.4","292933104607.1","338510279543.9","349225741306.5","399222757576.9","430243449544.4","443712190794.4","452249305853.9","474189842818.3","507599829441.9","522729985700.3","516510940444.8","503602593995.6","529056486486.5","538377251401.4","519668173207.4","520074012461.1","553434411593","601990264339.5","635031795621.2","603666913546.9","624961984359.7","733958923398","815611361062.3","904366902771.8","1023565048679.5","1134860150102.6","1247226348056","1363088371884.8","1433249688783.1","1503280607357.4","1555169876508.9","1760426121857.2","1846346158217.1","1986643636750.1","2127143721924.6","2297587078557","2351309952402.4","",
"Low & middle income","LMY","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","64236743073.4","74841348194.2","86910039380.8","104398891546.7","130088571923.2","158273638552.9","191080475869.4","254136022422.7","310048961119.7","361722661166.2","441596526224.9","519011616842.6","590467369604.2","637017462193.2","665846920596.8","735051976007.9","812668220160.2","935431630501.1","945281895506.8","1007474959989.3","1094031959558","1151503687474.3","1280788437976.6","1413007688478.1","1564681929427.4","1731171229181.1","1789713624706.8","1839460480182","2020220283479.6","2064176042119.1","1993527375089.8","2015638417834.3","2068820843338.3","2270024410498.1","2422972432037.8","2435918010649.3","2650496464151.6","3155058422556.6","3371804078081","3612940426439.9","4306433437527.3","5055862971581.6","5618943304081.5","6400729638625.7","6852721003820.3","6416486875849.5","6690920670843.1","7435199305003.7","7879309019340.6","8250191433653","8644246171890","9275897833956.2","8964230596053.5","",
"Lesotho","LSO","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","8122200","8628403.5","9486440.3","8260480.3","10154661","14085560.5","16201998.2","24589678.1","34003373.3","53128547.8","71941751","84408003","122070133.2","128672831.9","138033418.7","175286619.1","197621649.8","258625573.6","287087570.2","328147754.2","395586122.4","447387652.9","494402014.6","542372022.5","622553685.7","684357708.7","701229527.2","672950604","688207826.7","687190387.9","769689608.6","684403514","712577931.3","705761420.2","773436561.2","666293758.5","657437143.1","685484471.5","700047301.8","766529460.1","788060174.8","813623741.4","904228982.1","925015906.5","912086478.4","952588686.1","1358062674.5","1504173109.2","1463408840.9","1583480653","1737618388.9","1833103211.3","1809501529.8","",
"Late-demographic dividend","LTE","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Luxembourg","LUX","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latvia","LVA","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Macao SAR, China","MAC","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","984947643.2","1127918127.3","1186041280.3","1287831261.9","1514192941.5","2659528434.8","3360845158.6","5610354070.3","6923305124.6","8207897716.9","9722119760.7","10579556345.6","12401132803.4","13037499587.9","13908382132.8","16056141868.2","17926477095.7","21029558180.4","21117139131","22230849930.6","25026523628.4","22503101421.1","22688198688.3","22114998128.9","22988012254.8","23785013677.9","24233330915.5","23501640856.4","23656729840.6","23059874272.6","20789667972.1","18898737529.4","18103630098.9","18336911799.5","17079479926.3","16304189232","17996441932","20732183141.9","21004994745.6","24725387884.3","27295707254.3","29967987911.7","33877639846.5","39283986048.3","43134005210.3","44387881947.8","47597593319","51084473016.5","50411371888.3","55000076804.5","65712482514.5","65373182865.5","64713313951.8","",
"Monaco","MCO","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38504010","277649585.7","502493296.4","695156112.5","847654629.7","1082410828.2","1070923032","1186611253.6","1841764696.6","1790545238.9","1964800771.1","2116536512.5","2114078919.5","2219300777.2","2622104183.3","3365279030.6","3724452934.9","3715120838.6","4724734887.4","5216932920.4","5320130874.1","6204086253.4","5851136268.3","6094646557.5","6217992082","6967883842.8","7285819232","7299000270.2","7915593591.1","9034530962.3","9723371021.8","",
"Madagascar","MDG","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","485146240.2","488437476.9","510135605.2","504986847.3","750848944.2","791025348.4","189942758","781578848.3","355903317.7","773090282","1248330829.8","1613368349.2","1932701142.1","2040565064.6","2146908255.4","2529331046.5","3007383734.1","3683564458.8","3683557860.6","3431373376.8","3701101935.3","3908195316.3","3911346484.2","3804731531.5","4096453461.6","4322004158.1","4145801222.5","4108929981.9","4393975739.9","4781749985.1","4726029557","4184263804.7","4543888332.4","4979583730.9","3824731184.5","3525441335.7","1526991065.5","2332269180.4","2533049972.1","2846880423.7","2755972130.7","2867388363.7","2993469808.1","2940581583.4","2963528296.3","3007857304.8","2976805934.8","3382906474.6","3720119522.3","4044792622.6","4841435396.1","5344813135.2","5937649294.4","",
"Maldives","MDV","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","8884310.1","12814260.6","25763273.8","38885616.1","65069558.1","77220826.7","82809472.5","83065918.7","68684985.3","72836720","71359561.4","66800308.7","77964852.9","81242507.1","94898973.9","112349106.8","123524561.1","154866795.9","168205228.4","171332186.7","193599922.6","219239550.1","203023211.5","233027776.1","269846875.2","292920063.3","339659074.9","362256384.2","553529541.8","771849569.6","1146830061.3","1382775073.4","913686330.3","880681947.2","939044142.8","1024556824.2","1101101172.9","1004002006.3","1137521463.6","1465514336.4","2321759921.8","2676448025.2","3662908266.6","4099728199.9","3993071642.8","",
"Middle East & North Africa","MEA","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","7097271963.6","7627450073.8","8351504526.6","10667132065.7","14080544375.1","18381411868.8","24139106860.2","31382393509.7","35905344399.6","42974454788.9","57574370375.6","78412639827.2","86274650447.2","93158274474.3","95016521283.5","97063210490.8","101083076236.3","109652607038.7","99399530018.3","94016224827.1","104604453446.9","114219780588.7","112454855209.2","131852484881","139914928842.7","166734035992.5","157582830604.4","148844858127.8","171132230334.4","185863562592.2","178113615414.8","202572533842.5","193461604962.7","199260698324.5","210040194664.4","218225512951.4","221829065156.6","250650606340.3","248240107870.4","246276765969.3","306835186290.8","351694706992.3","431650960051.4","501469372878.2","536184540708.7","530515226055.6","544792361300","578642034804.9","605852142060.1","609311824504.4","602685634395","594283679897.8","600422907733.2","",
"Marshall Islands","MHL","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","61844400261.9","72136334979.8","83735323452.7","100362605820.9","124255234258.2","151025229880.7","182522728093.8","242405034161.1","295343347929.6","344187802513.9","420508241436.7","493966283963.9","561763905942.2","605921907070.7","631303310103.8","694169494352.5","765368297610.9","878720327256.5","887125728089.3","945974517786.6","1025777208317.7","1080172674953.6","1207408981616.7","1338432006177.5","1483990352001.4","1647023080695.8","1706710049808.9","1760077926493.9","1934841329446.3","1986008111047.9","1917051616276.1","1942673392379.2","1991932465962.8","2185861389756.2","2337117557315.4","2353408918977.3","2582094611518","3079639345261.5","3287659121527.8","3521116213146.5","4216568202501.6","4962554664548.2","5512755862113.9","6273416176072.9","6713513870330.7","6267482520797.7","6535332700148.4","7264517654925.8","7700551830859.1","8061608431066.9","8437678238996.1","9055578544345.7","8743715255354.1","",
"North Macedonia","MKD","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1041777825.3","1103614118.9","1277120120.9","1818417178.6","1233573682.6","1489949981","1436805641.8","1479940663.1","1498004031.9","1685422711.4","1889308246.6","2829112500.5","2981490108.3","3296991429.4","4174062767.9","4337470537.8","5246917723.5","5159228792.2","6131371643.2","6469415457.5","6736820317.7","7232874195.1","6766734551","7512963879.5","8544276017.3","8667462372.7","9000238457.8","10324278543","10644396439","11572484904.2","",
"Mali","MLI","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","247329389.8","270904912.4","268459500.5","301150655.9","349032615","356087237.6","373790643.6","471760934.6","564047359.7","567284582.4","727065952.2","830271147","875182595.8","988418284.1","1237315019","1456134356","1743115158.8","2049076480.5","2019888080.4","2127515896.4","2467995904.9","2599264266.9","2900472548.6","2903213185.3","2694518432.5","2958170808","3006602911.2","3152281165.1","3204812997.8","3217973119.8","2981177567.1","2878077838.7","2774307283.7","3058861293","3272986411.2","3179661836.5","1588624984.4","1834626837.2","2039671525.9","2194580111","2438634702.7","2907439380.7","3070313143","3483872890.3","3521672816.9","3747044962.9","3847760144.7","4319894781.4","4595485040.1","4998428290.9","5813599035.2","6402356155.5","6342843423","",
"Malta","MLT","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Myanmar","MMR","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","163680999.5","193902031.9","220887574.2","304231991.2","356084560.2","373114865.3","387876233.7","606123846.6","1016693814.7","1400620595.5","1681016888.4","1967776609.3","2249852431.1","2451887471.5","2496472629.3","3079595197.6","3792090507.3","4792084860.7","4882277843.1","4744784910.7","5328162847.9","5484154972","5537457751.6","5836105779.6","6418593347.3","6261896664.1","5824336419.9","5894669147.3","6113503813.6","6448277408.6","6482210337.9","6092479225.6","6706702919.5","7436375927.8","7706257381.2","7177918756.9","7518933305","8067206719.8","8957289205.7","9495368311.1","9990180484.8","10825723144.8","11033527299.9","9916586454.4","10049278770.5","10219854991","10112462045","10783959875.7","10731523127","11182088460","13407423214.3","13758854822.1","12537515247.4","",
"Middle East & North Africa (excluding high income)","MNA","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","4515252080","5387195360","5787939968","7688120329.1","8801563421.2","14084608636","18147486000.7","31783113092.1","40713393731.1","47920824888","60457200776.4","63476528254.4","75214342936","77532445553.5","78455812087.6","89609808339.9","101906894679","114564875808","118327955723.9","122730414746.8","119541473218.8","121159862147.1","122399793396.1","126287856790.3","133223970802.2","139969652614.2","135547421813.8","123865469506.9","130470224515.5","126040617479.5","122227211936","122093340103.9","131447515477.3","142335368107.7","153278597699.7","144900394477.2","138592345713","150744169577.6","169055894908","182874684999.5","191050103917.2","190648265337.8","199493466292.1","222221872113.8","225037026099.6","258774940929.7","290254973428.9","328089275022.3","349757781778.4","368823047706.3","398097190694.3","420561120828","430819241071","",
"Montenegro","MNE","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","879825840.4","1299340650.2","1502099048.5","2356696742.8","4502976940.9","5524651521.6","6175932504.6","6581255607.9","6416308969.5","6674238727","6882446867.3","7212636356.9","7158650805.3","7585473319.4","9468501170.6","9235152250.1","8815215689","",
"Mongolia","MNG","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","354767148.4","387587630.4","464445079.7","530709459.5","534109092.9","606210429.5","726731457.8","981029420","959974419.2","946235061.7","1102129245.4","1544708956.9","1593614529","1396369453.2","1494391223","1743771481.3","2185574928.2","2987825936.4","5928348234.1","9629415055.9","15567388587.4","19186559882.7","21200471937.3","21953024493.9","24612081479.1","27963178992.6","29807872487.9","31572625616.5","32360178771.3","34340470830.9","33764621989.9","",
"Northern Mariana Islands","MNP","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","1325188500.9","2829525566.6","3450885381.2","4085146123.7","4121792888.9","4321680997.5","4600672902.8","4669674821.6","5081983468.6","5163211988.5","7223305768.2","7410074810.1","7517522867","7583169015.2","8313495221.7","7322033827.9","6616319416.3","4467431060.8","5093523446","5404860952.4","5988473521.7","6118093144.7","4920139667.8","5681113142.3","6367161910.5","7910668053.1","11230847942.9","13466363287.6","19786449571","28952024799.6","34418918531.1","38032451512.3","42831376454.9","45973842584.5","49809958924.6","54211762320.4","58707922608","62733021518.7","64028375820.3","",
"Mauritania","MRT","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","26315139.8","38917392","55901714.8","105104201.8","167769703.3","188223059.3","406677120.6","522227584","682289435.3","714672347.7","836345498","960830668.9","1133096261","1273374706.9","1317129629.7","1450506269.9","1742102911.7","2023942394.7","2046882263.2","1967825049.7","2109426965.7","2201330412.6","2100811551.6","2169793892.4","2255603797.7","2390562998.4","2451411242.9","2489391257.3","2389022769.9","2499843794.9","2344637631.9","2251014239.7","2237558424.9","2318671111.4","2299558089.2","2281454208.9","1560130846.4","2568568273.1","2850445607.1","3141949629.8","3556481608.2","3742969896.7","4277397892.3","4522468781.5","4531578245.3","4993494071.2","5080228847.5","5241041040.5","5223782895.1","5370976554.3","5716645372.9","4813193148.7","4603898856.3","",
