"Data Source","World Development Indicators",

"Last Updated Date","2024-06-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Lebanon","LBN","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-4540835503.39987","-5138387089.29239","-4405595914.46834","-2748000878.08281","-1116363496.34038","-1604778255.85431","-4102657996.04925","-6740936422.36546","-7552051024.23649","-5523546174.7","-10316751674","-11959785597","-12615309907","-8541780207","-10473958019","-12133902089","-13366895810.8718","-11264596490.4798","-2778566572.15317","-4556486559.34926","-7264685215.36826","-5642829132.73833",
"Liberia","LBR","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","348846.763935759","990795.694380143","1624430.16625816","74377.5685615338","-2209443.3105605","-18478.1268585076","1217941.28406724","-381147.389844959","-3124519.91455119","","","","","","","","","","","","","","","","","-159726914.208731","-183546381.844547","-172814378.89253","-223159911.374977","-354304953.919693","-277191423.282178","-853418361.36208","-1258598621.50796","-1674844200.89493","-1042787198.29084","-642544587.949206","171113280.671694","-276040465.391585","-565563643.565362","-674092298.882529","-653403371.780943","-274971231.507032","-101746128.306768","64806289.8735972","",
"Libya","LBY","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","2159087461.81937","738048514.404772","3770971906.09383","8213794453.19359","-3963496260.24336","-1559518064.53413","-1643286848.90529","-1456495967.21739","1906415405.34973","-155360342.818769","-1035927025.22532","-1826318165.65984","-1026362817.89232","2201095365.98028","-219073018.996849","1407193323.14995","-1365770940.53066","26408839.0767975","1672147484.38961","1237638016.59079","1566615500.75127","-209164556.819891","2136000427.48123","6270000000","3332000000","694000000","3402000000","4616000000","14945000000","22170000000","28510300000","35701700000","9380600000","16800700000","3192400000","23836300000","9600000.00000082","-19033300000","-9346000000","-4705200000","4426400000","11276000000","4817000000","-4780200000","5675300000","","",
"St. Lucia","LCA","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","-5396472.78839685","-10900000","-23000000","-28100000","-33300000","-39800000","-30800000","-4911111.11111111","-13400000","-12500000","-6681481.48148148","-14314814.8148148","-17914814.8148148","-63259259.2592593","-57044444.4444444","-71848148.1481481","-56037037.037037","-50170370.3703704","-48377777.7777778","-36218518.5185185","-57844444.4444444","-78692592.5925926","-60159259.2592593","-110988888.888889","-166322072.204163","-168044058.095251","-158570622.442208","-206679659.119586","-158659641.355627","-176084971.961894","-371992622.316411","-245606265.578834","-348496655.700404","-118700626.976384","-187824547.856077","-224388649.208522","-160215505.274509","-108432504.315317","-42487306.4648378","-8626677.23370763","-118432131.515927","-38140005.0728293","30345435.8493787","69684110.0652311","-283956791.097675","-221370917.021651","-67063730.3703704","-45380717.7777778",
"Latin America & Caribbean","LCN","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Least developed countries: UN classification","LDC","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Liechtenstein","LIE","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","-110030207.1844","-5943889.68210018","142192809.0781","-65570665.4297998","-226308882.9497","-655303058.8584","-444426398.9507","-548318353.3986","-466000705.7448","878908.5629999","-418450274.1444","-417074091.5057","-326054896.7764","-394468796.4479","-413707865.303","-298300713.0604","-594774953.4545","-450662935.888","-382223696.1504","-757411776.442901","-769939154.8305","-682656885.028","-394678986.3033","-227660153.7911","-561348399.2749","-1043587519.4065","-215490000","-236350000","-70720000","-647570000","-650126930","-1498011000","-1400900000","-3885400000","-214700000","-1075030000","-4615420000","-4009149851.06102","-2540575153.51739","-1987684224.225","-1882774083.92544","-1742399715.22894","-2308995623.00696","-2799053065.55055","-1843400223.16081","-1187120153.20636","-3284272217.68832","-1448453678.13425","1558909296.40974",
"Lower middle income","LMC","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low & middle income","LMY","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","-1081800.69008123","-34154999.9703","-9199999.992","8509999.9926","","56327811.5730254","4273119.84972438","132541466.862702","169448943.404245","159442343.023621","142151435.706728","137653411.918769","250934735.47633","109729030.185032","70934079.2729724","101686601.562108","-119075681.222936","-163476904.210263","-103747535.601357","-25197199.2062161","-153137809.171526","-215869082.080924","-228626378.626536","-203215400.946789","-166459471.90415","-76025291.915327","28565235.4627483","63517511.4928776","-17196102.2629877","26583382.9201568","95690766.9939906","215991968.342667","305170975.083928","277605045.505933","-51274691.8516157","-245868594.861869","-305832045.178511","-464947065.454407","-254653695.904625","-205541577.058002","-135263943.849288","-222051895.89298","-206840940.363319","-142787821.261202","-178287460.645255","-116171298.031917","-194099832.68538","-264264861.665368","-117501466.188302",
"Late-demographic dividend","LTE","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-85706585.7947173","-93994052.6719509","-614365000","-722610000","-981337500","-1298212500","-1194080000","-674897500","-573575000","-720695986.246632","-1278352880.78804","-1769593568.09884","-1915412215.30868","-3217554911.89668","-6096360249.84744","-6498619921.2067","841595544.179419","72529005.5800892","-1592245406.21374","-686270648.332061","790622492.446432","1652669235.43275","-1014069961.22814","-474135418.097436","298637794.65356","123297846.584331","1928828105.04246","4161014414.85832","766787756.481239","-3873984039.37664","1505695923.30543",
"Luxembourg","LUX","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1649502208.3783","2504744871.68626","1654765115.11819","1689256199.55811","2147825362.73345","2526364153.93287","2609122300.37735","2852083098.10063","3377506569.87224","3659318722.84633","3004526403.6267","3268451960.54857","3473214202.62429","3141502982.56419","3392884122.8651","3391095714.44131","2860553790.36544","2913967099.98606","2793972830.86506","4609063653.34293","6262984952.80829","6357430712.8877","6819218978.17511","6167617103.35563","5825748762.61882",
"Latvia","LVA","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","191424010","416796000","201218000","-16164000","-279783000","-345041000","-649503000","-654300000","-290706944.739854","-500858721.499313","-522806938.288998","-849262842.484455","-1679792106.9264","-1985616844.0839","-4520558736.67535","-6426791354.30902","-4483621315.02018","2059020546.08257","412690878.210669","-943496960.619577","-1049324807.3387","-841193109.029092","-536991186.623434","-171475594.197088","434538260.136235","391026251.499457","-54889443.6721418","-206924677.435059","1017380755.9598","-1578892163.92493","-1936676977.55683","-1751639850.56645",
"Macao SAR, China","MAC","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2324191735.47545","2524835291.27999","3507498448.53013","2876302374.9776","2215148786.22818","3998678846.06026","3272183735.95384","5946716531.13634","10991668766.2143","14878561933.1337","16772190964.2071","20271917015.6601","17956377877.2335","10515352419.5491","11954320300.1627","15500705424.2356","18224410041.8564","18571668138.8871","3634654561.0308","2682667729.95562","2782378261.2639","",
"St. Martin (French part)","MAF","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","-503888044.196037","-1368086099.67457","-1824865401.408","-1311358688.95604","-1502384824.70849","-1406658306.27024","-1827685478.23636","-1867120081.71871","-885744515.098855","-984196954.370663","-890567062.397833","-208627743.098187","181711298.30602","472778010.614669","-787331073.717892","-195575488.76179","-413252091.815932","-432660351.668302","-521362687.347912","-722938828.378364","-1185915728.51765","34993614.6214413","-87224802.7732799","-143788026.670718","-166863530.841492","-474860979.69632","1611062574.23377","1476900043.10117","1581783222.10705","969563446.367101","1040567278.23625","1411234501.54419","-122036473.791506","-4528477179.97653","-4971330652.31464","-3925169124.53725","-7999598422.12861","-9571267651.86583","-7844020644.72759","-6597266905.28947","-2160696677.40238","-4179669586.72828","-3677255013.68366","-6205208861.72044","-4406759940.68629","-1368382876.41721","-3348692437.5592","-4775205685.71842","",
"Monaco","MCO","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-82026000","-84610000","-191830000","-274890000","-334710000","-67880000","-98190000","-26780000","-19800000","-130130000","-46130000","-225810000","-386420000","-671100000","-975570000","-485190000","-481468750.356665","-851953937.836667","-643620000","-490310000","-568300000","-462840000","-288420000","-555390000","-1211870000","-1105780000","-886720000","-1699100000","-2482260000","-1973650000",
"Madagascar","MDG","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","-39633782.1907635","-55619822.3428544","-28123087.333843","-15141724.7139519","-79368948.1848204","-426098368.420714","-556326653.8897","-362827571.882084","-299335933.957084","-247090732.742349","-193299620.529431","-183550479.126638","-142656012.031164","-140823159.706201","-149995735.930941","-83851101.1498733","-264980680.165267","-229753290.907506","-197653749.172911","-258185034.088252","-277035201.286241","-275980228.016249","-152645058.932981","-201825386.31538","-289361282.43996","-224500399.839269","-260476541.184638","-140063580.986625","-477029187.834999","-327949592.399999","-398999255.400001","-734214649.796543","-585538628.386258","-842718615.778336","-1677032018.65037","-1747565455.35836","-893306534.967191","-777177676.505853","-864105350.48401","-808214219.12616","-81289492.7580975","-255834414.677425","44804653.5838645","-30119708.8095782","98048614.2801475","-301226231.237683","-623653058.848357","-721952769.507482","-829376077.579735","",
"Maldives","MDV","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","1600000","-4800000","-22200000","-20200000","-19100000","-24200000","-16300000","-5500000","-295173.467934653","8055941.596617","9042357.7256335","10619618.7951686","9853912","-8984014.92656884","-19638629.2452991","-53805798.06","-11109494.9516066","-18162206.0134483","-7445961.43290442","-34706490.0539476","-21862662.2509322","-78930519.0906654","-51479290.2344667","-58723617.8789207","-35585588.6286179","-31296378.2439713","-122325301.428154","-273009395.213181","-301975113.029945","-268951457.13965","-611703269.16737","-220831374.841","-196081418.93914","-383438933.199596","-184492004.259168","-127393868.828818","-117822005.741311","-301696716.386922","-1032409715.28897","-1026691469.9275","-1502527635.04822","-1489651328.99154","-1327423550.58242","-455002666.089837","-1033061317.63861","",
"Middle East & North Africa","MEA","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mexico","MEX","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","-5409000000","-10422000000","-16240000000","-5889000000","5866000000","4183000000","800000000","-1377000000","4247000000","-2374000000","-5825000000","-7451000000","-14888000000","-24442000000","-23400000000","-29662110000","-1576440000","-2507747000","-7664937000","-15992658000","-13999734930","-18752421871","-17752510948","-12398045538","-4032619657.99999","-3808647028.00002","-5721376165.99999","-3229705575","-9310944947.00001","-16340834077","-7084541099.00002","-3753937792.99999","-10543617766","-17695157349","-31778421275","-24852042092","-31535662037","-25282312906.9999","-21403776864","-25931803949","-3871166263.00003","26905287483","-4493442949.99999","-17667090394","-5715657278.00001",
"Marshall Islands","MHL","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-2541299.36190273","-6182935.88753841","-8222529.6811753","-5516075.89874021","-26400463.8943773","-14340438.8339408","-5779247.33221244","-19611539.4879759","-28917492.1537626","-4879368.57204494","-7032235.66279951","-16213012.1421098","12920481.3295281","53031256.5306132","86132913.6545901","90281142.3237922","76262809.2970485","","",
"Middle income","MIC","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"North Macedonia","MKD","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-288140000","-275490000","-280099750.138052","-65564114.0691278","-103114776.914125","-235352063.805651","-378756588.657756","-185503858.632982","-451606092.691581","-159302403.780703","-28548236.1418411","-605747645.966689","-1235795872.95254","-609565439.991045","-198294923.284856","-261701938.563327","-319136280.944199","-177155057.352859","-54733524.4013342","-172327422.714502","-284303767.056353","-66292734.5249275","18171462.7568377","-376486924.302537","-360443556.599575","-374849512.258476","-864777287.636128","99230386.881189",
"Mali","MLI","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","-61148908.8110647","-42235319.6515893","5403012.2477826","-146033891.351994","-113335887.951393","-124320878.07874","-140025663.714817","-115187989.600188","-102706013.34982","-119004935.892723","-209676754.637059","-254110597.297839","-213542321.337721","-241129526.591372","-150121486.108282","-221145012.73696","-172523247.323173","-240543907.364916","-188584240.524609","-162624705.278055","-283823393.300674","-260798291.83673","-178409224.352706","-208188203.332512","-253065384.833147","-255156244.171553","-310312282.645664","-149514231.585063","-271582512.513448","-409703049.600148","-437887791.555853","-218748841.087054","-581906349.779564","-1067735326.81782","-657504410.338159","-1191101120.19538","-657287858.457839","-272651301.169719","-374791295.762113","-676735614.404713","-697704951.386351","-1015838147.15623","-1212918700.24743","-836254949.468022","-1288754662.42098","-379683067.842633","-1468520925.28765","-1475427297.81295","",
"Malta","MLT","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","1228176.75464082","22538065.8038264","30369038.1249895","5188314.20047208","59254125.8524385","55041232.0494616","40018075.3200591","72654932.5069973","46586883.2722038","38792604.4277394","86371678.5879826","12374360.8396959","-4856062.09174349","8242339.24712395","-25791049.8754111","6870360.12429006","22576521.3825707","61053628.4594537","-9469357.30324182","-55756946.411152","-7369080.48910648","30239242.4511638","-84336645.5424688","-131535397.712","-379876740.029413","-422330481.250114","-226700442.737845","-232940086.518478","-134413103.285482","-480425177.150141","-149664786.070546","106237639.055837","-156279445.317041","-231662069.774426","-417871418.717915","-530700349.167807","-159239134.725086","-76962232.4277597","-557794386.179869","-419702566.625576","-13009178.0111833","151215093.846453","270314052.246156","991728103.175165","300542507.196193","-66359745.1614215","802655513.542481","868296611.843389","1440912525.01513","348600748.12202","214463105.743397","-1019623057.56774","",
"Myanmar","MMR","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","-34136683.2604166","-101648230.884481","-217956645.692449","-362276009.53861","-350464773.202239","-316803089.693401","-503943870.644235","-353341309.170852","-219973645.742094","-205473782.180159","-294031902.570059","-179963485.618836","-175909957.273204","-67996088.0943077","-431312097.320555","-267423060.187716","-114405185.218182","-227817661.549679","-129890407.440516","-258458643.356422","-279839473.448314","-412031207.595677","-494217241.247909","-281887685.705825","-210121258.637527","-151992286.186462","95581258.8761711","-19091581.1234572","110259950.055115","581822509.164658","793885290.131149","1380740924.81006","1247028551.03206","986009643.900037","1574156747.26505","-1561122334.3245","-1259646752.3723","-388582899.831015","-2481498402.81779","-3109126533.41224","-1919047827.97293","-4916790033.35814","-2561158568.90545","67720479.4120727","","","","",
"Middle East & North Africa (excluding high income)","MNA","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1464069435.16968","-2256801720.0157","-1151541797.76654","-852057845.553473","-664732304.985353","-638662379.053259","-511433327.164029","-570438527.253501","-443138379.64541","-707487309.769714","-761410656.948881","-943031638.124933","-795654394.400465","-1237027266.50131","-541201377.194857","-817858207.146417","-841765234.886425",
"Mongolia","MNG","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","-807500000","-845500000","-824100000","-740000000","-813500000","-1060600000","-990600000","-1033300000","-1190420000","-619040000","-94450000","-48240000","38450000","46240000","38900000","-36900000.0000001","67980000","-75599999.9999999","-57789608.8915061","-69867709.7823359","-61699999.9999999","-105158905.681815","-98669088.317205","63004360.6433148","87510299.5117433","372155596.48415","171787335.602205","-690742251.488585","-341783224.242844","-885472136.546615","-4512180734.47777","-5380697481.73011","-4731842597.96448","-1934341990.19238","-948455402.954596","-699671011.220029","-1155443731.57437","-1902507511.63661","-2161686815.38961","-674611942.840919","-2108439815.12517","-2303498985.60967","121266171.830408",
"Northern Mariana Islands","MNP","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-760592537.126133","-755428331.409697","-786196628.24985","-1147202859.91851","-1226187571.66023","-1679440917.17262","-3328861900.84221","-6789977472.03802","-6253446233.5511","-5797145543.34139","-5947850296.05213","-4066257223.01547","-2379511020.39592","-4425237192.16917","-2503430597.2724","-3775320245.12496","-3435801059.55618","-6880266151.41596","-2425513675.11037",
"Mauritania","MRT","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","-63195624.5628493","-85943731.0426796","-122228474.519402","-78212052.74395","-96940301.7292259","-133252297.909975","-147129955.539748","-276566516.110183","-213021249.169253","-110694317.88853","-116033336.68435","-194265311.2639","-147220002.231512","-95878248.5980641","-18585620.7848534","-9626716.61973229","-29873391.9764072","-118273978.977728","-174014775.776557","-69852316.4070403","22108629.4807414","91282960.6597595","47829045.5702872","77245977.6010188","","","","","","","","","","","","","","-1226092286.37391","-1261758969.47448","-1473118227.40934","-955946938.131892","-706785516.289663","-709000689.794686","-972886440.025002","-831106401.851148","-576175086.726448","-807861992.7486","-1424095460.91235","",
"Mauritius","MUS","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","-35171611.2766429","-77943993.846906","-117145511.1312","-145685513.244835","-117122050.952489","-146812944.987366","-41112710.4512862","-19135159.1473887","-51085722.5689388","-29528929.3931516","94086312.6197817","65071121.3897368","-56185105.7377644","-103542567.864426","-119285765.545947","-16610968.4567293","-128508.207123103","-92021628.4825072","-232066531.678083","-21856268.1955829","33986947.5263816","-88947951.8345022","3292675.04840024","-124196927.039269","-36940503.485865","276080863.562352","249387193.740534","93176694.5230177","-111788457.270492","-323951478.214924","-604410278.314405","-433934955.376921","-975764097.751971","-654971647.343384","-1005773529.23447","-1560299125.27775","-827512079.060008","-750275471.426414","-690030757.327534","-416984417.391522","-491351517.361285","-612227401.314077","-555392977.615161","-718495486.112365","-1002712258.07677","-1496640055.04542","-1436824184.18916","-654051349.891148",
"Malawi","MWI","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","-61798941.7892536","-175052872.120503","-265645570.578197","-259626355.075087","-145567806.724133","-111697296.689901","-130833217.955655","-41746255.9115697","-126394341.832038","-84853744.4713368","-60603068.9026729","-86858722.1016741","-51238143.6499256","-86189153.1879053","-227694914.498473","-284907447.055405","-165554553.242328","-180682328.715301","-78039051.3012464","-147425934.232472","-276209986.393358","-4375905.84843333","-157545476.616794","-73496265.4123669","-59950909.9777105","-200692464.277656","-248981345.880998","-378990003.530573","-506710118.894815","-306571775.525328","-418027622.702154","-693385937.589902","-543633396.65119","-969288544.254908","-1136709793.70277","-744667770.070908","-1236186788.45118","-1128536960.59864","-1064422990.4184","-1005613300.8295","-1558043206.28054","-1705025812.21925","-1321052063.27955","-1638679484.5719","-1917650722.57163","-2275513622.88695","",
"Malaysia","MYS","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","-538414668.089989","-491272532.357514","585857195.041741","446921321.699253","126940721.467891","941309074.892398","-265976587.434855","-2469050074.13119","-3585265856.04316","-3482175553.21564","-1656823249.07252","-600070478.076283","-101493674.400287","2575369613.23153","1867279334.55103","314525581.352423","-869910809.187116","-4182807689.51055","-2167322023.25262","-2990954102.31557","-4520137130.89547","-8643572905.73106","-4461946169.27851","-5935251478.89555","9528651059.08584","12603657894.7368","8487894736.84211","7286842368.42105","7189736842.10526","13381157894.7368","15079434210.5263","19979946359.5987","26199509355.3881","29770093207.5135","38914368952.0453","31800960631.1884","25643752186.1494","32491635332.4264","16315757809.838","11205218342.858","14846482442.7808","9067534382.29972","7132796676.88571","8960171430.00505","8026400934.69379","12795413586.6752","14137954762.8317","14493419471.0048","12271243403.1414","",
"North America","NAC","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27557463.7213205","105094855.168642","49754311.0614515","110198432.408683","85332922.7840313","175926398.195796","115761707.343689","90365335.0704233","161840450.495414","-27604058.7263129","191523457.738299","10539837.9407933","85854159.3388844","265693025.129279","446295605.348551","329443097.778329","1082861307.18571","747823800.574128","-9214703.76781228","-316871031.962661","-448391105.832041","-857574271.815562","-1119444471.86448","-992085210.320438","-1172520468.15587","-1559479499.53584","-1768820879.84493","-570041927.128811","-485919844.246153","-221361686.629237","316162586.094182","-1390595921.67787","-1628286046.95406","-1847552867.83457",
"New Caledonia","NCL","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-107219388.857816","-37160002.2822232","256540789.753188","-112453008.715991","-413798351.331623","-293993593.860446","-1418710988.84543","-823625797.173825","-1359876977.77877","-1391622244.76665","-1933761486.83443","-1803595722.18671","-1300471987.54697","-1119379998.06246","-654237057.4437","","","","","","","",
"Niger","NER","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","-27801704.3278493","12052470.923997","-19974848.8264918","-95628581.786038","-200960878.893124","-137564750.881232","-275691606.249688","-181495368.081713","-232813585.778233","-61834427.034786","1196915.02830566","-63982572.3146738","-155948828.609853","-176770505.310534","-230496594.111354","-256874194.594763","-235884340.691011","-176181434.938491","-159170022.949447","-97180920.0516139","-126148068.53765","-151662303.37861","-108782593.350901","-132922856.114892","-152381946.924273","-137221213.710431","-104393364.194395","-92341907.4395829","-165566974.382318","-219173243.85951","-231274803.886259","-311634696.838727","-314006419.637083","-351730338.88191","-654078414.573336","-1325370436.97403","-1137080687.78391","-1432933621.75818","-1021630309.35858","-1150600187.88355","-1306931079.20638","-1486216431.43781","-1181659913.77846","-1274368825.51563","-1625023611.82196","-1572440249.92645","-1815733516.46726","-2099092173.63045","-2500086167.35253","",
"Nigeria","NGA","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","-1015974749.3274","-3754297405.7221","1670509406.68046","5177576689.0451","-6473930832.8136","-7281784833.27997","-4331801941.9692","122630963.977674","2603566206.93391","210883527.397868","-73206490.5757462","-296453577.647327","1089516459.18013","4988245133.76812","1202560682.16835","2267772911.32048","-780390880.704054","-2127932351.33661","-802326715.400964","1098803754.71854","168239307.795429","-1209158482.16009","505750064.166363","7427061115.99127","2477762769.00601","1083110754.09664","3390606191.57599","16840536007.6651","36529017085.3405","36517576727.8671","27648255973.9625","29145209282.7052","13869493317.9963","13111276866.0477","10668377374.3563","17374274674.8298","19048981238.3773","906535877.208596","-15438642533.9653","5077217476.10779","13563765219.2942","7283154462.97248","-13685219004.1987","-15985927540.7668","-3254163170.28253","1018598846.08075","-805777111.425876",
"Nicaragua","NIC","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","","","","","","","","","","","-181900000","-24900000","180200000","-411420000","-591600000","-513900000","-507400000","-597100000","-770900000","-690500000","-690400000","-715400000","-361700000","-305200000","-264200000","-769000000","-604300000","-910908000","-722479494","-824772000","-840766000","-686636000","-928378000","-935700000","-820300000","-784100000","-705500000","-687400000","-783570000","-884700000","-1207000000","-1450300000","-701500000","-777300000","-1163900000","-1234800000","-1380400000","-953800000","-1259500000","-1127100000","-987100000","-234100000","754100000","470100000","-540878858.14","-386900000.000001","1381200000",
"Netherlands","NLD","Current account balance (BoP, current US$)","BN.CAB.XOKA.CD","","","","","","","","607182320.002537","753867402.7693","760220993.924923","193093922.512181","524464561.145453","2100762925.13192","3223947552.10178","3039990055.3387","2393845027.54447","3587007746.91416","1413306611.08303","-904480650.760729","349720838.960888","-854956679.213423","3825980500.96093","5025236975.33165","5088774471.62798","6380197847.85826","4247718696.01921","4318239793.18015","4186503694.6142","7131957792.66037","10038843474.8909","8088821798.28108","7466488032.9407","6846502367.05773","13203348828.4656","17294219707.7958","25772729768.0797","21502347231.088","25076694617.1559","13031045493.8529","15681703602.7107","7257328230.22331","9813967287.13199","11032388748.3938","29892053162.2424","44314391423.3045","41570269413.2386","57194899544.2721","50053545967.9083","38962664854.2205","50062869721.6381","61803347055.1224","81373336077.9216","89514058235.6882","85496733373.188","75952978907.9212","40162125287.2938","55493170252.3588","74312150180.8325","85142064741.7124","62998005543.5868","46848674810.3334","124923907853.246","93836461664.2318","112951536030.306",
